"444","打算","dǎsuàn","Plan","2","7315","Modal verbs & auxiliaries","Her eyes follow the winding path, catching every gleam of sunlight on the horizon.","",""
"445","电影","diànyǐng","Film","1","7249","Arts & media","Picture a spinning gear casting light onto a rectangular frame, with the image inside showing movement and depth.","",""
"446","试","shì","Try","1","7231","Modal verbs & auxiliaries","Breaking the restriction with a test paper and a hand reaching out.","",""
"447","身上","shēnshàng","Body; on one's body","1","7228","","On the sleeve of a sweater, one button flies off as if startled.","",""
"448","房间","fángjiān","Room","1","7208","Housing & buildings","The room is bathed in sunlight, creating a warm and inviting atmosphere.","",""
"449","美","měi","Beautiful; pretty","3","7200","Evaluation & preference","Imagine a vibrant, colorful flower blooming with bright petals and stems, symbolizing beauty and elegance in nature.","The Chinese character 美 (pinyin: mĕi) primarily means ""beauty"" or ""goodness,"" and it can also refer to the country ""United States."" It is widely used in contexts describing something as beautiful, excellent, or attractive. Other words that might be used depending on context include 良好 (liáng hǎo - good), 好 (hǎo - good), or 美丽 (měilì - pretty/beautiful).",""
"450","不管","bùguǎn","No matter","4","7185","Conjunctions & connectives","To hell with it. Don't care what happens anymore.","",""
"451","书","shū","Book","1","7152","","Imagine a stack of ancient bamboo books with flowing golden script, or a quill pen dipping into an inkwell creating elegant calligraphy strokes mid-air.","",""
"452","特别","tèbié","Especially","2","7131","Quantity & degree","A horse's hoof striking the ground with an exaggerated motion, symbolizing exceptional or outstanding quality.","",""
"453","注意","zhùyì","Be careful","3","7129","Cognitive processes","A big, bold red exclamation mark catching your eye!","",""
"454","球","qiú","Ball","1","7121","","Imagine a perfect sphere, perhaps a soccer ball or basketball, with smooth texture and bright colors. It should look round and symmetrical, maybe being bounced or kicked to show its bounciness.","",""
"455","查","chá","Search; check","2","7121","Modal verbs & auxiliaries","A magnifying glass with a beam of light cutting through the center, illuminating an unknown area.","",""
"456","忘","wàng","Forget","1","7120","","Forget - a forgotten book page blanking out.","",""
"457","甚至","shènzhì","Even to the extent that","4","7100","","Imagine a flowing golden ribbon extending into the distance, symbolizing something unexpected or surprising.","""Even"" means in addition or on the other hand, and is used to express a contrastive or additional situation. It's commonly employed in English to show an unexpected degree of something or to turn around the previous statement for emphasis. Other words like ""moreover,"" ""furthermore,"" or simply continuing the sentence might also be used depending on context, but they don't carry exactly the same nuance as ""even.""",""
"458","保护","bǎohù","Protect","3","7094","Environment & ecology","Imagine a hand gently holding and shielding a child, creating an image of safety and care.","",""
"459","真正","zhēnzhèng","Real","2","7090","","Visualize an upright calligraphy brush pen hovering above a sheet of paper, the tip dipped in ink forming clear strokes that embody authenticity and correctness.","",""
"460","结果","jiéguǒ","Result","2","7085","Cause & effect","A ripe, golden fruit hanging low on a tree branch, its surface reflecting the warm glow of sunlight and signaling the culmination or prize awaiting diligent harvest.","结果 means the outcome or consequence of something; it refers to what follows as a result. It is commonly used in various contexts, such as determining the final answer after an investigation (e.g., 结果). Other words like ""outcome,"" ""conclusion,"" or ""result"" can sometimes be employed depending on the situation.",""
"461","表现","biǎoxiàn","Performance","3","7082","","Imagine a spotlight shining brightly on someone or something, highlighting and making it stand out vividly.","The Chinese word 表现 (biǎo xiàn) can be translated into English as ""performance,"" which refers to how well someone or something does a task, or ""exhibition/show,"" referring to the display of skills or abilities. It is commonly used in various contexts and other words like ""display"" or ""demonstration"" may also fit depending on the specific situation.",""
"462","拍","pāi","Beat","3","7076","Basic actions","Imagine a soccer player striking the ground with his foot to kick the ball into goal, showing the moment of kicking accurately.","",""
"463","其实","qíshí","Actually","3","7067","Interjections & discourse markers","The character reveals a hidden truth behind the mirror.","The Chinese word ""其实就是"" means ""that is really,"" or more naturally translated as ""actually."" It's commonly used in informal contexts to introduce a fact that clarifies or corrects what was previously said. Other similar words include ""in reality"" and ""to be honest.""",""
"464","小心","xiǎoxīn","Look out","2","7022","","A yellow caution sign with a black exclamation mark, and someone's hand raised in warning.","",""
"465","进来","jìnlái","Come in","1","6999","","Output: A figure steps through the doorway, entering a new space.","",""
"466","请进","qǐngjìn","Please come in","1","6999","Greetings & pragmatics","Welcome sign gently swaying in the breeze","",""
"467","路","lù","Road","1","6993","Movement & position","Imagine a path being paved, the road stretching out underfoot as one walks along it. This picture conveys travel and progress through concrete imagery of the act of paving the way forward.","""路"" is a Chinese character primarily meaning ""road,"" but it can also denote a path or journey (literal and figurative). It's very commonly used to refer to actual roadways, routes of travel, streets, and avenues. Other words like 道 (dào) for more general paths/routes and 街道 (jiēdào) for specific street sections are sometimes used depending on the context.",""
"468","呆","dāi","Stay","5","6983","","A head tilted to one side with a blank expression, suggesting deep thought or confusion.","",""
"469","四","sì","Four","1","6979","Quantity & degree","Four-directional Wings","",""
"470","久","jiǔ","Long","3","6966","","Time in a crystal cage,   A solidified hourglass stands as a symbol of enduring moments.","",""
"471","那时候","nàshíhòu","At that time","2","6935","Pronouns","a single photo in a yellowed frame, showing the past as if it were yesterday","",""
"472","当时","dāngshí","At that time","2","6935","Time expressions","Imagine a hand pointing to the needle of an ancient sundial, signifying pinpointing time.","",""
"473","或","huò","Or","2","6932","Particles & function words","Imagine two diverging paths leading to different destinations, with a single straight line connecting them at the center, symbolizing choice or possibility.","The Chinese word ""或"" (or) is used to mean 'or' in English, and it serves as a conjunction indicating one of several possibilities. It is not commonly used on its own but often appears with other characters like ""与"", especially when listing alternatives or making a choice between two things. For instance, you might see phrases such as “或与” (huò yǔ), which means 'and/or'.",""
"474","懂","dǒng","Understand","2","6923","","Imagine an ancient bamboo slip being illuminated by a beam of light, symbolizing the clarity and insight that comes from understanding.","",""
"475","只有","zhǐyǒu","Only","3","6916","","A stylized depiction of a tool (perhaps an ancient brush or chisel) carving the image of a woman into an object, symbolizing exclusive guardianship or singular focus.","""只有"" means ""only."" It is commonly used to express limitation or exclusivity. Other words that could be used in similar contexts include merely, but merely, and just.",""
"476","怎么办","zěnmebàn","How to; what to do","2","6871","Question words","what to do","",""
"477","第","dì","Auxiliary word for ordinal numbers","1","6842","","Imagine a vertical line with numbers hanging down like medals or badges, creating an ordered sequence that divides and distinguishes levels.","The Chinese character ""第"" primarily functions as a prefix to indicate order, rank, position, chapters, articles, or sometimes topics in a list. It is commonly used and can be translated into English as an ordinal prefix (like ""first"", ""second""), but often requires adjustment of the following word for full accuracy; it implies a formal or structured ordering system that goes beyond simple sequence or ranking.","1. 他考了第一名。   2. 这是第二章的内容。   3. 我们先看第一反应是什么。"
"478","马","mǎ","Horse","3","6796","Animals & wildlife","A galloping horse across the horizon","",""
"479","讲","jiǎng","Speak","2","6785","Core/common verbs (be, have, do)","Imagine an elderly person speaking in a calm tone, their eyes gazing towards the audience with wisdom and authority.","",""
"480","绝对","juéduì","Absolutely","3","6782","Logical & truth-related terms (true/false, possible/necessary)","Imagine a sharp, unwavering finger pointing straight at the heart of something pure and certain, surrounded by an unbroken circle of light that emphasizes its absolute nature.","",""
"481","员","yuán","A person engaged in some field of","3","6763","Arts & media","A circular frame enclosing a small figure, symbolizing unity and inclusiveness.","",""
"482","进去","jìnqù","Go in","1","6757","","He walks through the door, stepping into a new space.","",""
"483","至少","zhìshǎo","At least","3","6750","Astronomy & space","At least a beam of light that shines to the horizon","",""
"484","律师","lǜshī","Lawyer","4","6747","Law, crime & security","A lawyer stands in court, wearing a robe that symbolizes the scales of justice.","",""
"485","整个","zhěnggè","Whole","3","6696","","Imagine a complete circle covering everything inside, symbolizing wholeness and entirety.","",""
"486","听到","tīngdào","Hear","1","6695","Sensory experiences","An ear listening, with a gentle curve of sound waves.","",""
"487","表演","biǎoyǎn","Perform","3","6658","Arts & media","A spotlight shines down on a figure striking a pose, captured in mid-air.","",""
"488","正在","zhèngzài","In process of","1","6653","","Imagine a winding road that symbolizes movement, with signs indicating ""Arriving"" at different points along the way. The imagery conveys ongoing progress or journey towards completion.","The word ""正在"" is a structure in Chinese used to indicate present continuous tense, often combined with verbs and other elements. It directly translates as ""currently"" or ""at the moment"", but its usage requires context; typically it's part of phrasing like ""正在 [verb]"" meaning ""is currently [doing something]"". It's extremely common and essential for describing ongoing actions in Chinese. Other similar contexts might use expressions based on present continuous, such as ""am/is/are doing"" in English.","1. 我现在正在吃饭呢。 2. 外面好像正在下雨了。 3. 他正在路上，马上就能到。"
"489","无","wú","Nothing","4","6648","","Imagine a cup or teacup floating in midair, transparently empty with mist rising from its surface, symbolizing emptiness and absence.","The Chinese word ""无"" (pronounced ""wú"") means ""without,"" ""no,"" or ""none."" It is a very common character and often used in compound words to indicate absence, such as 无线 (wireless), 无关 (irrelevant). In English contexts, it can be translated with words like ""not,"" ""absent,"" or ""lacking"" when referring to the concept of non-existence.",""
"490","已","yǐ","Already; afterwards","3","6636","","A faint, wavy line tracing the outline of a completed action or object, leaving behind a subtle golden glow that fades as time passes.","""已"" (yǐ) means ""already,"" indicating that something has been completed or changed its status at some point before now. It's a very commonly used character across different contexts, though not always interchangeable with words like ""已经"" which functions more as an auxiliary verb in spoken Mandarin and is often followed by verbs; you might also see it paired with other characters to mean things such as past tense (e.g., 已婚 yǐhūn meaning married) or completed actions.",""
"491","笑","xiào","Laugh","1","6628","Core/common verbs (be, have, do)","A pair of lips curved upward, with bamboo leaves gently swaying over the mouth. The sunlight shines through these leaves, casting a warm glow and creating a vivid image of smiling.","笑 means happiness, joy, or amusement expressed through smiling or laughing. It's a common character used in many contexts to describe positive emotions or expressions of delight. Other words that can be used similarly include smile, laugh, and joy.",""
"492","选","xuǎn","Choose; select; pick","2","6619","","Imagine a person standing in a lush green field, thoughtfully pointing with a branch to make a choice among various options.","",""
"493","感到","gǎndào","Feel; sense","2","6612","","Hand touching a petal in the wind, feeling the softness and fragility of life!","",""
"494","那边","nàbiān","There","1","6572","Pronouns","On the other side of that mountain, a new world awaits.","",""
"495","远","yuǎn","Far","1","6570","Movement & position","A mountain reaching towards the horizon with a blurred outline, suggesting faraway places.","",""
"496","故事","gùshì","Story","2","6551","History & time periods","The pages of an old book hide a journey waiting to unfold.","",""
"497","疯","fēng","Mad; crazy; insane","5","6550","","A whirling vortex of energy and color, symbolizing unbound imagination.","",""
"498","换","huàn","Change","2","6541","Change & transformation","Imagine two objects being exchanged through a flowing ribbon, one big and one small, representing the concept of giving or swapping.","",""
"499","结婚","jiéhūn","Marry","3","6535","Family & relationships","Two rings sliding onto each other’s fingers, symbolizing interlocking hearts and eternal commitment.","",""
"500","猜","cāi","Guess","5","6521","Modal verbs & auxiliaries","I can see a person with a clear view of the path in front, but he is looking at it curiously.","",""
"501","咱们","zánmen","We","2","6519","Pronouns","A small group of people gathering around for an intimate conversation.","",""
"502","床","chuáng","Bed","1","6505","Home & furniture","A comfortable wooden four-poster bed draped in soft linens.","",""
"503","处理","chǔlǐ","Handle","3","6498","","Processing: Filtered light streams through a rotating gear, illuminating a path forward.","",""
"504","妻子","qīzǐ","Wife","4","6494","Family & relationships","A wife reading a book to her child while the husband looks on lovingly from behind.","",""
"505","进行","jìnxíng","Conduct","2","6485","Beginning & ending","Imagine a path winding through lush green mountains and clear rivers, with travelers steadily moving forward along the way. The imagery captures both movement and progress amidst natural scenery.","""进行"" means ""to carry out, to proceed with, or in progress."" It is commonly used. Other words for similar contexts include 举行 (hold a ceremony/event), 开展 (carry out/develop an activity) and 实施 (implement).",""
"506","内","nèi","Within","3","6436","Prepositions & localizers","Imagine two overlapping doors or frames, with the inner space clearly visible through one side, symbolizing a private interior area.","The Chinese word 内 means ""inside"", ""interior"", or refers to the inner side of something, and it is commonly used as part of compound words indicating internal aspects (e.g., 内部 - internal). It can also mean one's family members when referring to certain terms like 姨妈 (aunt) where the character specifies an older female relative living within the household. Other words that convey similar meanings include ""inside"", ""internal"", or ""interior"".",""
"507","是否","shìfǒu","Whether","4","6434","Question words","This character represents the concept of a question or inquiry, often depicted as an upward-pointing arrow symbolizing seeking information.","",""
"508","段","duàn","Paragraph","2","6430","Particles & function words","Imagine a long measuring stick placed across a field, symbolizing division or measurement.","",""
"509","令","lìng","Make; cause; order; command; decree;","5","6425","Modal verbs & auxiliaries","A symbol of authority, combining a traditional government document and a glowing digital screen.","",""
"510","刚刚","gānggāng","Just; only; just a moment ago","2","6422","Time expressions","Lightning flashes briefly, leaving a faint blue afterglow on the scene.","",""
"511","行动","xíngdòng","Get some action","2","6405","","Imagine a person's silhouette stretching out like an arrow, pointing towards the horizon with determination.","",""
"512","努力","nǔlì","Strive","2","6360","Work & professions","Imagine a person rowing a small boat against the strong current of turbulent water, embodying perseverance and dedication through strenuous effort.","The Chinese word 努力 means to make a strenuous effort or endeavor. It is commonly used, especially in contexts involving persistence and dedication. Other similar words include try one's best, exert oneself, or work hard.","1. 我每天都在努力背英语单词。 2. 她最近在努力学画画。 3. 他为了升职在努力工作。"
"513","害怕","hàipà","Fear","3","6346","Emotions & moods","A silhouette of a tree struck by lightning, showing the fear in its form.","",""
"514","酒","jiǔ","Alcohol; liqueur","2","6338","Food & drink","A jade green glass cradled in hands, amber liquid pouring into it from another container.","",""
"515","发","fā","Send out","2","6323","Core/common verbs (be, have, do)","Imagine a flowing strand of hair rising gently in the wind, symbolizing growth or release.","""发"" (fā) in Chinese can mean various things depending on context, such as ""to emit or release,"" ""to send out,"" or in finance, ""to issue."" It is a very common and versatile word. However, without specific context, providing an exact English equivalent like ""shoot"" might not suffice; other possibilities include ""issue,"" ""release,"" or even ""send"" depending on the situation.",""
"516","调查","diàochá","Investigation","3","6319","Law, crime & security","Imagine a person wearing detective glasses, carrying an open notebook and a magnifying glass, carefully examining clues or gathering information from their surroundings.","a formal inquiry into a subject by questioning people and examining records.",""
"517","并","bìng","Combine; merge; incorporate","4","6318,3089536879306","Conjunctions & connectives","Depict two parallel horizontal lines, with one vertical line on the left connecting them together like a path or river, symbolizing comparison and the convergence of two things in time.","The Chinese word ""并"" means ""and"", and it is used to connect words or phrases that are related in meaning, often indicating simultaneity or addition. It is a common character with several usages including as a conjunction for connecting nouns, verbs, or clauses, and also as an adverb modifying other verbs to imply doing two things at the same time. In some contexts, ""并且"" (bìngqiě) can be used instead of ""并"" alone.","1. 我起床后，并且刷了牙。 2. 他喜欢足球，并且也爱打篮球。 3. 我们把文件并到一起。"
"518","失去","shīqù","Lose","3","6314","","Losing sight of the horizon, a solitary figure stands on an empty shore.","",""
"519","歌","gē","Song","1","6309","Arts & media","Imagine a woman with flowing long hair, singing beautifully under the moonlight. A crescent-shaped light surrounds her, symbolizing harmony and melody in music.","",""
"520","成功","chénggōng","Success","3","6305","","Imagine a blooming flower pushing through the soil, representing growth and achievement.","""成功"" translates to ""success"". It is a very common word used to describe the achievement of one's goals or objectives, whether in personal life, career, studies, or any endeavor. Other words that could be used similarly include ""achievement"", ""accomplishment"", and ""victory"".",""
"521","唱","chàng","Sing","1","6300","Core/common verbs (be, have, do)","The singer leaps into the spotlight, her voice echoing across the stage.","",""
"522","考虑","kǎolǜ","Consider","4","6295","Cognitive processes","A person sitting thoughtfully, with a small notebook open on their lap.","",""
"523","刚才","gāngcái","Just","2","6280","Time expressions","Just now","",""
"524","约会","yuēhuì","Date","4","6267","","Two lovers holding hands, glowed under the golden sunset.","",""
"525","节目","jiémù","Program","2","6253","","A stage brightly lit, with performers showcasing their talents for the audience.","",""
"526","通过","tōngguò","Adopt","2","6216","Prepositions & localizers","Imagine a person walking confidently through an open door, with light shining around them to symbolize the successful passage or progression.","This Chinese word means ""to pass through"" or ""to go by"", and it is commonly used in contexts such as movement, testing, approval, etc. Other similar words include “经过” (j经过) for general passage or completion of a process, and “穿过” (cross through).",""
"527","之间","zhījiān","Between; among","4","6212","","Imagine a traditional wooden gate standing open, with soft sunlight streaming through the frame in golden ribbons, illuminating the path between two distinct garden spaces.","Between is the only direct translation, but it requires ""A"" and ""B"" to complete the meaning. For example: ""between A and B"". In Chinese, you say directly 之间 (zhī jiān).",""
"528","别的","biéde","Other","1","6210","Pronouns","The moment of farewell, two parting shadows gently drifting apart.","",""
"529","学","xué","Learn; study","1","6209","Core/common verbs (be, have, do)","Imagine a person holding an open book in front of them, with quill-like strokes writing characters onto the page while surrounded by stacks of books and scrolls.","The Chinese word 学 (xué) primarily means ""to study,"" or as a noun, it can mean ""school"" or ""learning."" It is very commonly used in contexts related to education and acquiring knowledge. Other words like 研究 (yánjiū, research), 学习 (xuéxí, study/learning), 教育 (jiàoyù, education) are often used depending on the specific meaning intended.",""
"530","开心","kāixīn","Happy","2","6202","Evaluation & preference","Imagine a bright smile spreading across someone's face, with eyes crinkling at the corners and cheeks puffing out in happiness.","",""
"531","母亲","mǔqīn","Mother","3","6195","Family & relationships","A woman with a gentle smile, her arms open wide to embrace an innocent child.","",""
"532","辆","liàng","Car","2","6190","","A single red truck parked in an empty lot.","",""
"533","主意","zhǔyì","Idea","3","6144","Politics & diplomacy","idea struck, like a sudden lightning flash in the dark room of thought.","",""
"534","丈夫","zhàngfū","Husband","4","6115","Family & relationships","Husband: A man holding a flower in the window, looking at his wife outside.","",""
"535","变成","biànchéng","Become; change into","2","6103","","Transformation. A caterpillar sheds its skin to reveal a butterfly in the process of transformation.","",""
"536","待","dāi","Stay","5","6103","","At the gate of time, figures wait in shadowed rows.","",""
"537","倒","dào","Inverted, reverse","2","6092","Modal verbs & auxiliaries","An illustration showing a tilted or inverted object, such as a vase of flowers upside down on a table.","",""
"538","倒","dǎo","Fall, topple, fail","2","6092","Modal verbs & auxiliaries","An illustration showing a tilted or inverted object, such as a vase of flowers upside down on a table.","",""
"539","离","lí","Leave","2","6088","Prepositions & localizers","Separation","",""
"540","解释","jiěshì","Explain","4","6088","Cognitive processes","explanation of what?","",""
"541","往","wǎng","To","2","6083","Prepositions & localizers","Imagine a person walking forward confidently with purpose, their path clearly marked by a guiding arrow or light pointing towards an open door symbolizing direction and destination.","",""
"542","万","wàn","Ten thousand","2","6031","Quantity & degree","Fields stretching to the horizon filled with a golden harvest under a setting sun.","",""
"543","联系","liánxì","Contact","3","6021","Abstract concepts & reasoning","Imagine two objects being tied together by a thin, vibrant red rope or a delicate golden thread, symbolizing connection and relationship.","",""
"544","派","pài","Send","3","6001","Arts & media","Imagine a piece of watermelon or any other type of fruit being sliced into two equal parts by a straight line, symbolizing division and sharing.","",""
"545","关","guān","Shut; close; turn off","1","5998","Core/common verbs (be, have, do)","The gate is shut and locked.","",""
"546","证明","zhèngmíng","Prove","3","5987","Abstract concepts & reasoning","Proof reveals connections, evidence illuminates truth.","",""
"547","句","jù","Sentence","2","5984","","Imagine a person speaking, with their arms outstretched to form an embrace around the sound of their words.","",""
"548","五","wǔ","Five","1","5903","Quantity & degree","A hand raising five fingers upward, symbolizing the number or concept of 'five'.","",""
"549","生命","shēngmìng","Life","3","5898","","Life blooms like a flower in the morning sun.","",""
"550","有点儿","yǒudiǎnér","A little bit","2","5897","","A hint of doubt lingers in the air like mist.","",""
"551","靠","kào","Lean","2","5890","Prepositions & localizers","Imagine a small bird nestling against a cluster of ripe fruits, symbolizing reliance or support.","",""
"552","解决","jiějué","Solve","3","5888","","Please provide a specific Chinese character for me to describe.","解决 means to solve or resolve a problem, situation, or dispute. It is commonly used in various contexts to describe finding an answer or settling an issue. Other words like deal with, handle, or tackle can be used similarly depending on the specific scenario.",""
"553","办公室","bàngōngshì","Office","2","5882","Government & institutions","An office with a blank whiteboard waiting for ideas and a keyboard representing productivity.","",""
"554","难道","nándào","Could it be said that …","3","5875","Question words","Dark clouds hang above, pierced by a sudden flash of lightning.","",""
"555","作为","zuòwéi","As","4","5864","","Imagine a mature crow gently holding the top of something, representing its role or function as an adult bird.","As a Chinese word, ""作为"" primarily means ""to act as"" or ""in the capacity of"", and it is commonly used to indicate roles or functions. For example, “他作为一名医生” translates to “He acts as a doctor.” Other words that could be used in similar contexts include serve or function as, depending on the specific situation.",""
"556","叫","jiào","Preposition","3","5857,2799346228066","Modal verbs & auxiliaries","Imagine a person with an open mouth, surrounded by dynamic sound waves radiating outward from the lips.","Basic meaning: ""Call"" or to make a sound. It is commonly used, especially in the context of sounds made by animals or people. Other words like ""bark"", ""sound"", ""announce"", or ""shout"" can be used depending on the situation and context.",""
"557","奇怪","qíguài","Strange","3","5833","","Strange: A green lizard walking in a straight line on the beach.","",""
"558","生","shēng","Unripe; green; living; raw;","3","5816","Core/common verbs (be, have, do)","Imagine a green sprout pushing through the soil, reaching towards the sunlight and growing upwards. This represents birth or growth in Chinese culture.","",""
"559","由","yóu","From","3","5799","Prepositions & localizers","A rope tied into a colorful butterfly knot, representing the origin or source from which something begins.","“由” means ""from"" or ""because of."" It is commonly used to indicate cause or origin. For example, in ""原因是由误会引起的,"" it translates to ""the reason was caused by misunderstanding."" In contexts involving derivation or agency, like ""任务是由他完成的,"" meaning ""the task was completed by him,"" you could use “from” or “by” as alternatives depending on the exact nuance required.","1. 问题由疏忽引起。 2. 这本书由他亲自翻译。 3. 她不由自主地点头同意。"
"560","男","nán","Man","1","5775","","This character represents a man. Visualize an illustration of a strong, determined man standing firmly with his hands resting on his hips, symbolizing masculinity and strength.","",""
"561","同意","tóngyì","Agree","3","5759","Evaluation & preference","The two sides of the seesaw move in perfect harmony.","",""
"562","如","rú","As; if; according to","6","5747","","This character resembles a person walking towards something or someone, symbolizing similarity or comparison.","""如"" generally means ""like"", ""as if"", ""such as"", or it can imply following a standard or model (e.g., ""依...而行""). It is commonly used to express similarity, comparison, agreement with expectations, or indicating the manner in which something should be done. Other words such as ""像"" (for similar meaning) and phrases like ""按照"" also convey related concepts of conformity or comparison.",""
"563","游戏","yóuxì","Game","3","5732","Sports & games","Imagine a group of kicking little children playing on a green field, embodying the joyful and dynamic essence of games.","",""
"564","帮忙","bāngmáng","Help","1","5725","","Two figures, one reaching out to support the other, walking together under a clear sky.","",""
"565","指","zhǐ","Finger","3","5719","Body parts","This character depicts a human finger, with its tip pointing towards something or someone. It symbolizes guidance, direction, and the act of indicating or showing the way.","",""
"566","指着","zhǐzhe","Point; pointing","6","5719","","A pointing finger made of branches reaching towards the sky.","",""
"567","危险","wēixiǎn","Danger","3","5711","","A sharp, sudden burst of lightning emerges from a caution symbol.","",""
"568","讨厌","tǎoyàn","Hate","5","5691","Evaluation & preference","Disgust: a face with eyes rolling back and mouth pulling into a grimace.","",""
"569","曾经","céngjīng","Once","3","5689","Time expressions","Imagine an old, slightly weathered photograph being gently touched by sunlight, with a faint golden glow emanating from it as if capturing memories and reflections of the past.","",""
"570","眼睛","yǎnjīng","Eye","2","5673","Body parts","staring into the abyss","",""
"571","看","kān","Take care of; keep under","6","5647,6789598181094","Core/common verbs (be, have, do)","Her eyelids parting like a book opening, revealing the world outside.","To look or see, as in ""to watch"" or ""to observe."" It's commonly used for seeing something visually. Other words like observe, view, glance can sometimes be used depending on the context and nuance required.","1. 他正在看书. 2. 我看见窗户没关, 记得关上. 3. 他盯着电脑屏幕看了很久."
"572","外面","wàimiàn","Outside; outdoors; outward","3","5603","","Outside, a lonely streetlight casts long shadows between towering buildings.","",""
"573","处","chǔ","Dwell; live; be in a position of","4","5577","Government & institutions","Imagine a person quietly sitting and thinking, surrounded by the gentle sway of tree branches in a peaceful garden.","The Chinese word ""处"" (chù) primarily means ""place,"" ""position,"" or can function as a verb meaning ""to deal with,"" ""handle,"" or ""settle."" It's commonly used in contexts discussing locations and dealing with situations. Other words like ""地点"" (dì diǎn, place/location), ""情形"" (xíng qíng, situation/condition), or phrases such as ""处理...事情"" (chǔ lǐ shì qing, handle something) could be employed depending on the specific meaning intended.",""
"574","国家","guójiā","Country","1","5576","Politics & diplomacy","A vast territory enclosed by a sturdy wall, symbolizing sovereignty and the collective belonging of its people.","This word can be translated as ""country"", ""nation"", or ""sovereign state"". It is commonly used to refer to a nation recognized by the international community, with its own government and defined territory. In some contexts, similar terms like ""nation"" (民族) might also apply depending on the specific meaning required.",""
"575","看上去","kànshàngqù","Seem","3","5566","","The surface of the water reflects a dream.","",""
"576","总统","zǒngtǒng","President","4","5549","Roles & identity (personal & community)","The president sits in a gold-embossed chair, overlooking the White House with an authoritative gaze.","",""
"577","间","jiān","Between; measure word for rooms","1","5547","Prepositions & localizers","Sunlight filtering through leaves to reveal the passage of time and space.","The Chinese character ""间"" primarily means an interval or space in time and place; a gap between things. It is commonly used across many contexts in the language to denote separation or the interstice of entities, events, or periods. Other words that could be used similarly include ""间隙"" (gap) or ""期间"" (during which period).",""
"578","伤害","shānghài","Hurt","4","5536","Law, crime & security","A hand tightly grasps a broken piece of glass, leaving behind sharp cuts on the palm.","",""
"579","控制","kòngzhì","Control","5","5535","Military, defense & conflict","Imagine a hand firmly grasping and adjusting a control panel, symbolizing authority or steering.","",""
"580","最近","zuìjìn","Lately","2","5532","","Picture two mountains standing close to each other, as if they can touch fingertips apart.","",""
"581","声音","shēngyīn","Voice","2","5523","Sensory experiences","A musical note leaps into the air, dancing among the invisible waves of sound.","",""
"582","糟","zāo","Dregs; waste; spoil; bad; in a mess","5","5513","","A pile of glutinous rice overflowed, boiling and fermenting.","",""
"583","快乐","kuàilè","Happy","2","5505","Emotions & moods","a happy face under the sunlight","",""
"584","首","shǒu","Measure word","4","5501","Beginning & ending","Imagine a person wearing a hat standing with their head visible above the rest of their body, symbolizing leadership or being in charge.","",""
"585","偷","tōu","Steal","5","5501","","A thief sneaking around in the dark.","",""
"586","可爱","kěài","Lovely","2","5498","","A fluffy little bear wearing a slightly crooked hat, lying on its back in the grass, looking up at the sky with big eyes. It has bright, round eyes and soft fur that looks gentle to the touch.","",""
"587","进入","jìnrù","Enter; go in; join","2","5490","Movement & position","Imagine a person gently stepping over an old wooden threshold, the fabric of a traditional door curtain billowing slightly behind as they cross into a new space.","Enter means to go or come into a place, area, group, etc. It is commonly used and can be replaced with ""go into"", ""step in"" for more specific contexts, or ""join"" when referring to joining a team or organization.",""
"588","能够","nénggòu","Be able to; can","2","5483","Modal verbs & auxiliaries","Imagine a person with focused eyes and confident posture, skillfully wielding a brush or tool to create something—symbolizing capability and the ability to achieve.","Can/could be able to. This is a very common phrase used to describe ability or capability in English, equivalent to the Chinese word for 能够 (can/able to). Other similar words include can, could, may, might and able.",""
"589","事实上","shìshíshàng","In fact; actually","3","5461","","The light of truth cuts through the haze, revealing a sharp focus on reality.","",""
"590","醒","xǐng","Wake up","4","5457","","A figure's silhouette awakens at sunrise, sunlight piercing through the darkness.","",""
"591","分","fēn","Minute; point; part;","1","5455","Time expressions","Imagine a sharp knife slicing through an object, dividing it into two distinct parts, symbolizing separation or division.","The Chinese word ""分"" means part, section, or to divide. It is commonly used for time division (minute), but can also refer to a share or fraction, and the act of separating something into parts. Other words like portion, segment, split may be considered depending on context.",""
"592","完成","wánchéng","Complete","2","5450","Beginning & ending","Imagine a dark red candle slowly burning down until it is completely consumed, leaving behind the wick in its base as an illustration.","完成 means ""to finish"" or ""to complete,"" often used in contexts like completing a task, finishing a job, concluding an action, or achieving something. It is commonly used and can be applied broadly to various activities. Other words that might serve similar purposes depending on the context include accomplish, fulfill, or achieve.","1. 我完成了今天的报告。   2. 她终于完成了考试。   3. 他早早地完成了家务。"
"593","部","bù","Unit; ministry; department; part;","3","5436","Government & institutions","A group of trees forming a mountain range.","The Chinese word 部 means ""section,"" ""division,"" or ""department."" It is commonly used in words such as 部门 (bùmén, meaning department) and 部分 (bùfen, partial).","1. 我们公司有好几个业务部。 2. 这本书分为上下两部。 3. 物理部分很难，我还没弄明白。"
"594","同","tóng","Same; similar; alike; like;","6","5401","Prepositions & localizers","Two bubbles rise side by side, sharing the same path.","",""
"595","医院","yīyuàn","Hospital","1","5391","Services & institutions","A cross-shaped sign stands prominently at the entrance of a hospital, casting a shadow over the surrounding area that suggests sterile white interiors containing beds and medical equipment.","",""
"596","半","bàn","Half","1","5389","Quantity & degree","Imagine a bowl filled with half-cooked rice, steaming and waiting to be served.","",""
